name,132_a.jpg,133_a.jpg,134_a.jpg,135_a.jpg,136_a.jpg,137_a.jpg,138_a.jpg,139_a.jpg,140_a.jpg,141_a.jpg,142_a.jpg,143_a.jpg,144_a.jpg,151_a.jpg,157_a.jpg,160_a.jpg,161_a.jpg,163_a.jpg,168_a.jpg,169_a.jpg,170_a.jpg,182_a.jpg,215_a.jpg,217_a.jpg,2243_a.jpg,2261_a.jpg,258_a.jpg,259_a.jpg,260_a.jpg,261_a.jpg,262_a.jpg,263_a.jpg,264_a.jpg,267_a.jpg,268_a.jpg,269_a.jpg,270_a.jpg,274_a.jpg,276_a.jpg,279_a.jpg,281_a.jpg,287_a.jpg,298_a.jpg,301_a.jpg,303_a.jpg,309_a.jpg,310_a.jpg,3275_a.jpg,3962_a.jpg,3991_a.jpg,path
132_a.jpg,0.0,1.5932772159576416,1.425546646118164,0.0,0.0,3.107261896133423,2.4076972007751465,0.0,0.6578009128570557,1.6309809684753418,0.0,1.3595890998840332,0.750141978263855,3.258181095123291,0.0,0.0,0.8142343759536743,1.4321701526641846,1.6326801776885986,0.0,0.0,1.570024847984314,0.0,0.0,0.847926914691925,0.0,0.8410158753395081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3382484912872314,0.7586665749549866,0.6977152824401855,0.7586665749549866,0.0,1.529761552810669,1.656435489654541,0.0,0.0,0.0,0.7280665040016174,0.0,0.8211122751235962,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\132_a.jpg
133_a.jpg,1.5932772159576416,0.0,0.8187502026557922,0.832061767578125,0.0,1.5768892765045166,2.405500888824463,0.0,0.0,1.5815237760543823,0.0,0.8323639035224915,1.5013351440429688,0.8075269460678101,0.0,1.5169811248779297,0.0,2.4513463973999023,0.0,0.0,0.0,1.6139929294586182,0.0,0.0,0.7899642586708069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.270620107650757,0.7543277144432068,1.6596646308898926,0.7543277144432068,0.0,1.3427603244781494,0.0,0.8238581418991089,0.0,0.0,0.0,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\133_a.jpg
134_a.jpg,1.425546646118164,0.8187502026557922,0.0,0.0,0.803169846534729,1.631800889968872,2.426036834716797,0.4327235221862793,0.7323365807533264,0.0,0.0,1.444867491722107,0.8341662883758545,1.410301685333252,0.8465448617935181,0.0,0.8459652662277222,2.2772676944732666,0.767491340637207,0.0,0.0,0.820918083190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3774189949035645,1.6438369750976562,0.6914001107215881,1.6438369750976562,0.770481526851654,1.546969294548035,1.6232224702835083,0.0,0.0,0.0,0.6985582113265991,0.0,0.8329775333404541,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\134_a.jpg
135_a.jpg,0.0,0.832061767578125,0.0,0.0,0.6340565085411072,1.643709659576416,0.8186638355255127,0.0,0.6714528203010559,0.0,0.0,0.0,0.0,0.8399522304534912,1.643833875656128,0.7285880446434021,0.8435385227203369,0.0,0.0,0.8152390122413635,0.7938460111618042,0.0,0.0,0.8191403746604919,0.0,1.6036880016326904,0.0,0.0,0.0,0.0,0.0,0.8377225995063782,0.0,0.8255845308303833,0.0,0.0,0.0,0.8330526947975159,0.6886259913444519,0.7386627197265625,0.6886259913444519,0.0,0.833987832069397,0.5259936451911926,0.0,0.0,0.0,0.6432056427001953,1.5730990171432495,0.7603229880332947,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\135_a.jpg
136_a.jpg,0.0,0.0,0.803169846534729,0.6340565085411072,0.0,0.0,0.0,0.0,0.6178979277610779,0.0,0.0,0.0,0.8451743721961975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8195100426673889,0.0,0.0,0.8397523164749146,0.0,0.7694680690765381,0.0,0.0,0.0,0.0,0.0,0.0,0.7616857290267944,0.0,0.0,0.0,0.0,0.8470218181610107,0.809742271900177,0.6288115978240967,0.809742271900177,0.0,0.0,0.6344605088233948,0.0,0.8219044208526611,0.0,0.5783297419548035,0.7499185800552368,0.6254879832267761,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\136_a.jpg
137_a.jpg,3.107261896133423,1.5768892765045166,1.631800889968872,1.643709659576416,0.0,0.0,1.5460894107818604,0.0,0.0,0.8055820465087891,0.0,1.6305646896362305,0.7728919386863708,1.5192174911499023,0.0,2.4974637031555176,0.8379877209663391,0.8122556805610657,0.0,0.0,0.0,0.8079777956008911,0.0,0.0,0.8188783526420593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5135940313339231,0.0,0.8411184549331665,0.0,0.0,1.4850858449935913,0.0,0.0,0.0,0.0,0.8343634009361267,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\137_a.jpg
138_a.jpg,2.4076972007751465,2.405500888824463,2.426036834716797,0.8186638355255127,0.0,1.5460894107818604,0.0,0.0,0.710737407207489,1.6587445735931396,0.0,2.4061458110809326,1.662348985671997,2.1097607612609863,0.0,0.7752566337585449,0.8441551327705383,0.0,0.8419663906097412,0.8235000371932983,2.492115020751953,1.6594398021697998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8446569442749023,0.0,2.20057225227356,0.8071180582046509,2.358830690383911,0.8071180582046509,0.0,2.360503435134888,1.601569890975952,0.0,0.0,0.0,0.7201262712478638,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\138_a.jpg
139_a.jpg,0.0,0.0,0.4327235221862793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490788340568542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826196551322937,0.0,0.0,0.0,0.0,0.0,0.0,0.8419522643089294,0.0,0.0,0.0,0.0,0.0,0.0,0.8319874405860901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\139_a.jpg
140_a.jpg,0.6578009128570557,0.0,0.7323365807533264,0.6714528203010559,0.6178979277610779,0.0,0.710737407207489,0.0,0.0,0.8215091824531555,0.0,0.6654642224311829,0.8496673107147217,0.7901239991188049,0.8148775100708008,0.0,0.8274601697921753,0.7897998690605164,0.7565115094184875,0.0,0.8488064408302307,0.8178707361221313,0.0,0.0,0.0,0.6835033297538757,0.0,0.0,0.0,0.8337310552597046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790106534957886,0.5711985230445862,1.1691023111343384,0.5711985230445862,0.0,0.8095544576644897,0.4865284860134125,0.0,0.0,0.0,0.3756146430969238,0.805147111415863,0.4536910653114319,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\140_a.jpg
141_a.jpg,1.6309809684753418,1.5815237760543823,0.0,0.0,0.0,0.8055820465087891,1.6587445735931396,0.0,0.8215091824531555,0.0,0.0,0.0,1.4603281021118164,0.0,0.0,0.0,0.8453346490859985,0.0,0.0,0.0,0.0,0.8460444808006287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6115052700042725,0.0,0.819932222366333,0.0,1.6843355894088743,0.0,0.0,0.0,0.0,0.7952963709831238,0.0,0.8114086985588074,0.0,0.0,0.8100001811981201,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\141_a.jpg
142_a.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427265286445618,0.0,0.0,0.0,0.8450798988342285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491888642311096,0.0,0.0,0.0,0.0,0.0,0.8019117712974548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\142_a.jpg
143_a.jpg,1.3595890998840332,0.8323639035224915,1.444867491722107,0.0,0.0,1.6305646896362305,2.4061458110809326,0.0,0.6654642224311829,0.0,0.0,0.0,0.8485652804374695,1.6420342922210691,0.8137012720108032,0.0,0.0,0.0,0.7775848507881165,0.0,0.0,1.648221731185913,0.0,0.0,0.0,0.0,0.0,0.7518864870071411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.230908870697021,0.0,0.7387864589691162,0.0,0.0,0.839850127696991,1.634020447731018,0.0,0.0,0.0,0.7710487246513367,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\143_a.jpg
144_a.jpg,0.750141978263855,1.5013351440429688,0.8341662883758545,0.0,0.8451743721961975,0.7728919386863708,1.662348985671997,0.0,0.8496673107147217,1.4603281021118164,0.0,0.8485652804374695,0.0,0.8327257633209229,0.0,0.7998978495597839,0.0,0.0,0.0,0.0,1.4763364791870115,0.845596432685852,0.8498936295509338,0.0,0.8239865899085999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.486072063446045,0.0,0.8388336300849915,0.0,0.0,1.5751489400863647,0.0,0.8499226570129395,0.0,0.0,0.0,0.835956335067749,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\144_a.jpg
151_a.jpg,3.258181095123291,0.8075269460678101,1.410301685333252,0.8399522304534912,0.0,1.5192174911499023,2.1097607612609863,0.0,0.7901239991188049,0.0,0.0,1.6420342922210691,0.8327257633209229,0.0,1.689422607421875,0.0,0.0,1.5719985961914062,0.0,0.0,0.0,1.6509084701538086,0.0,0.7948288917541504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3932042121887207,0.8245486617088318,1.5937738418579102,0.8245486617088318,1.6417683362960815,2.4557440280914307,0.7903964519500732,0.0,0.0,0.0,0.7354612350463867,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\151_a.jpg
157_a.jpg,0.0,0.0,0.8465448617935181,1.643833875656128,0.0,0.0,0.0,0.0,0.8148775100708008,0.0,0.0,0.8137012720108032,0.0,1.689422607421875,0.0,0.0,0.0,0.8153793811798096,2.30569076538086,0.8277854323387146,0.0,0.0,0.0,0.8459845781326294,0.0,0.0,0.0,1.64333176612854,0.836332380771637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271907925605774,0.0,0.0,0.0,0.0,0.0,0.7388112545013428,0.0,0.0,0.0,1.6497571468353271,0.0,0.8145662546157837,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\157_a.jpg
160_a.jpg,0.0,1.5169811248779297,0.0,0.7285880446434021,0.0,2.4974637031555176,0.7752566337585449,0.0,0.0,0.0,0.0,0.0,0.7998978495597839,0.0,0.0,0.0,0.0,0.0,0.0,0.7235471606254578,0.8284114599227905,0.8419410586357117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459029197692871,0.7992428541183472,0.0,0.0,0.0,0.0,0.0,0.0,2.496497392654419,0.8394806385040283,0.0,0.8394806385040283,0.0,1.5114355087280271,0.0,0.0,0.8003194332122803,0.8360679149627686,0.0,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\160_a.jpg
161_a.jpg,0.8142343759536743,0.0,0.8459652662277222,0.8435385227203369,0.0,0.8379877209663391,0.8441551327705383,0.0,0.8274601697921753,0.8453346490859985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310382962226868,0.0,0.0,0.824840247631073,0.8368362188339233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6661674976348877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238346576690674,1.6333513259887695,0.0,1.6333513259887695,0.0,0.0,0.8468794822692871,0.0,0.0,0.0,0.8155487179756165,0.0,0.0,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\161_a.jpg
163_a.jpg,1.4321701526641846,2.4513463973999023,2.2772676944732666,0.0,0.0,0.8122556805610657,0.0,0.8490788340568542,0.7897998690605164,0.0,0.8427265286445618,0.0,0.0,1.5719985961914062,0.8153793811798096,0.0,0.8310382962226868,0.0,0.7072786092758179,0.8433486223220825,0.0,0.8226873278617859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402458906173706,1.278563380241394,2.3247292041778564,1.278563380241394,0.8118045330047607,1.562817096710205,1.632457971572876,0.843411922454834,0.0,0.0,0.7397381067276001,0.0,0.8318105340003967,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\163_a.jpg
168_a.jpg,1.6326801776885986,0.0,0.767491340637207,0.0,0.0,0.0,0.8419663906097412,0.0,0.7565115094184875,0.0,0.0,0.7775848507881165,0.0,0.0,2.30569076538086,0.0,0.0,0.7072786092758179,0.0,0.0,0.0,0.8250819444656372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4551849365234375,0.7050727009773254,0.7959591150283813,0.7050727009773254,0.0,0.0,0.8208075761795044,0.0,0.0,0.8439416885375977,0.7573633193969727,0.0,0.7869661450386047,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\168_a.jpg
169_a.jpg,0.0,0.0,0.0,0.8152390122413635,0.0,0.0,0.8235000371932983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8277854323387146,0.7235471606254578,0.0,0.8433486223220825,0.0,0.0,0.0,0.0,0.0,0.7533246874809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216500878334045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325412273406982,0.0,0.0,0.0,0.8032965660095215,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\169_a.jpg
170_a.jpg,0.0,0.0,0.0,0.7938460111618042,0.8195100426673889,0.0,2.492115020751953,0.0,0.8488064408302307,0.0,0.0,0.0,1.4763364791870115,0.0,0.0,0.8284114599227905,0.824840247631073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342148661613464,0.0,0.8279542922973633,0.8494788408279419,0.0,0.0,0.0,1.6760129928588867,D:\Uni\7. Semester\BA\Schnittstelle\Coin-Die-SNA\results\die_study_tool\26-12-2025_18-16-37\05_circle_crop\170_a.jpg
